,name,value
0,SNID,53125011
1,IAUC,NULL
2,FAKE,2
3,RA,82.50327958115051
4,DEC,-8.543473129539061
5,PIXSIZE,0.20000000298023224
6,NXPIX,-9
7,NYPIX,-9
8,SNTYPE,132
9,NOBS,151
10,PTROBS_MIN,163
11,PTROBS_MAX,313
12,MWEBV,0.1658303141593933
13,MWEBV_ERR,0.00829151552170515
14,REDSHIFT_HELIO,0.07487419247627258
15,REDSHIFT_HELIO_ERR,0.08172000199556351
16,REDSHIFT_FINAL,0.07500142604112625
17,REDSHIFT_FINAL_ERR,0.08172000199556351
18,VPEC,0.0
19,VPEC_ERR,300.0
20,HOSTGAL_NMATCH,2
21,HOSTGAL_NMATCH2,2
22,HOSTGAL_OBJID,10375017265
23,HOSTGAL_FLAG,0
24,HOSTGAL_PHOTOZ,0.07487419247627258
25,HOSTGAL_PHOTOZ_ERR,0.08172000199556351
26,HOSTGAL_SPECZ,-9.0
27,HOSTGAL_SPECZ_ERR,-9.0
28,HOSTGAL_RA,82.50340306445925
29,HOSTGAL_DEC,-8.543758169276446
30,HOSTGAL_SNSEP,1.116350531578064
31,HOSTGAL_DDLR,0.9363853931427002
32,HOSTGAL_CONFUSION,-99.0
33,HOSTGAL_LOGMASS,10.609410285949707
34,HOSTGAL_LOGMASS_ERR,-9999.0
35,HOSTGAL_LOGSFR,-9999.0
36,HOSTGAL_LOGSFR_ERR,-9999.0
37,HOSTGAL_LOGsSFR,-9999.0
38,HOSTGAL_LOGsSFR_ERR,-9999.0
39,HOSTGAL_COLOR,-9999.0
40,HOSTGAL_COLOR_ERR,-9999.0
41,HOSTGAL_ELLIPTICITY,0.34871000051498413
42,HOSTGAL_OBJID2,-9
43,HOSTGAL_SQRADIUS,91.75019836425781
44,HOSTGAL_OBJID_UNIQUE,-9
45,HOSTGAL_ZPHOT_Q000,0.01217365451157093
46,HOSTGAL_ZPHOT_Q010,0.03254314884543419
47,HOSTGAL_ZPHOT_Q020,0.04488014057278633
48,HOSTGAL_ZPHOT_Q030,0.06934274733066559
49,HOSTGAL_ZPHOT_Q040,0.07642403244972229
50,HOSTGAL_ZPHOT_Q050,0.07851862907409668
51,HOSTGAL_ZPHOT_Q060,0.08061322569847107
52,HOSTGAL_ZPHOT_Q070,0.0967358723282814
53,HOSTGAL_ZPHOT_Q080,0.1201607882976532
54,HOSTGAL_ZPHOT_Q090,0.14097225666046143
55,HOSTGAL_ZPHOT_Q100,2.8530166149139404
56,HOSTGAL_MAG_u,20.744882583618164
57,HOSTGAL_MAG_g,19.33277702331543
58,HOSTGAL_MAG_r,18.46483039855957
59,HOSTGAL_MAG_i,18.03067970275879
60,HOSTGAL_MAG_z,17.72907066345215
61,HOSTGAL_MAG_Y,17.521852493286133
62,HOSTGAL_MAGERR_u,0.017240000888705254
63,HOSTGAL_MAGERR_g,0.015569999814033508
64,HOSTGAL_MAGERR_r,0.015990000218153
65,HOSTGAL_MAGERR_i,0.015949999913573265
66,HOSTGAL_MAGERR_z,0.01573999971151352
67,HOSTGAL_MAGERR_Y,0.01573999971151352
68,HOSTGAL2_OBJID,10375017370
69,HOSTGAL2_FLAG,0
70,HOSTGAL2_PHOTOZ,0.13884419202804565
71,HOSTGAL2_PHOTOZ_ERR,0.14568999409675598
72,HOSTGAL2_SPECZ,0.23339000344276428
73,HOSTGAL2_SPECZ_ERR,0.0005000000237487257
74,HOSTGAL2_RA,82.50342599156457
75,HOSTGAL2_DEC,-8.544258169276448
76,HOSTGAL2_SNSEP,2.873810291290283
77,HOSTGAL2_DDLR,3.134761095046997
78,HOSTGAL2_LOGMASS,10.671910285949707
79,HOSTGAL2_LOGMASS_ERR,-9999.0
80,HOSTGAL2_LOGSFR,-9999.0
81,HOSTGAL2_LOGSFR_ERR,-9999.0
82,HOSTGAL2_LOGsSFR,-9999.0
83,HOSTGAL2_LOGsSFR_ERR,-9999.0
84,HOSTGAL2_COLOR,-9999.0
85,HOSTGAL2_COLOR_ERR,-9999.0
86,HOSTGAL2_ELLIPTICITY,0.557200014591217
87,HOSTGAL2_OBJID2,-9
88,HOSTGAL2_SQRADIUS,20.502479553222656
89,HOSTGAL2_OBJID_UNIQUE,-9
90,HOSTGAL2_MAG_u,21.662763595581055
91,HOSTGAL2_MAG_g,19.79546546936035
92,HOSTGAL2_MAG_r,18.584489822387695
93,HOSTGAL2_MAG_i,17.957670211791992
94,HOSTGAL2_MAG_z,17.578369140625
95,HOSTGAL2_MAG_Y,17.27043342590332
96,HOSTGAL2_MAGERR_u,0.02198999933898449
97,HOSTGAL2_MAGERR_g,0.01592000015079975
98,HOSTGAL2_MAGERR_r,0.01590000092983246
99,HOSTGAL2_MAGERR_i,0.015490000136196613
100,HOSTGAL2_MAGERR_z,0.015780000016093254
101,HOSTGAL2_MAGERR_Y,0.01575000025331974
102,HOSTGAL2_ZPHOT_Q000,0.014402768574655056
103,HOSTGAL2_ZPHOT_Q010,0.05730361118912697
104,HOSTGAL2_ZPHOT_Q020,0.06697911769151688
105,HOSTGAL2_ZPHOT_Q030,0.0770677849650383
106,HOSTGAL2_ZPHOT_Q040,0.11017781496047974
107,HOSTGAL2_ZPHOT_Q050,0.13998261094093323
108,HOSTGAL2_ZPHOT_Q060,0.1514836847782135
109,HOSTGAL2_ZPHOT_Q070,0.15755610167980194
110,HOSTGAL2_ZPHOT_Q080,0.16295593976974487
111,HOSTGAL2_ZPHOT_Q090,0.1702774316072464
112,HOSTGAL2_ZPHOT_Q100,0.27646782994270325
113,HOSTGAL_SB_FLUXCAL_u,45.719058990478516
114,HOSTGAL_SB_FLUXCAL_g,167.8572540283203
115,HOSTGAL_SB_FLUXCAL_r,373.3520202636719
116,HOSTGAL_SB_FLUXCAL_i,556.9016723632812
117,HOSTGAL_SB_FLUXCAL_z,735.22900390625
118,HOSTGAL_SB_FLUXCAL_Y,889.835205078125
119,PEAKMJD,60339.1640625
120,MJD_TRIGGER,60339.03125
121,MJD_DETECT_FIRST,60339.03125
122,MJD_DETECT_LAST,60380.01171875
123,SEARCH_TYPE,-9
124,SIM_MODEL_NAME,NON1ASED
125,SIM_MODEL_INDEX,10
126,SIM_TYPE_INDEX,32
127,SIM_TYPE_NAME,IIP
128,SIM_TEMPLATE_INDEX,701
129,SIM_LIBID,47803
130,SIM_NGEN_LIBID,1
131,SIM_NOBS_UNDEFINED,0
132,SIM_SEARCHEFF_MASK,1
133,SIM_REDSHIFT_HELIO,0.16790419816970825
134,SIM_REDSHIFT_CMB,0.16873756051063538
135,SIM_REDSHIFT_HOST,0.17475000023841858
136,SIM_REDSHIFT_FLAG,3
137,SIM_VPEC,-177.59092712402344
138,SIM_HOSTLIB_GALID,10375017265
139,SIM_HOSTLIB(LOGMASS_TRUE),10.609410285949707
140,SIM_HOSTLIB(LOG_SFR),-0.17211000621318817
141,SIM_DLMU,39.541080474853516
142,SIM_LENSDMU,-0.0017993943765759468
143,SIM_RA,82.50328063964844
